data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-11-23 14:08:03.430163;1199;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Michael Jones;masculino;pix
2024-11-23 15:24:59.838795;1200;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Jackie Heckman;feminino;cartão de crédito
2024-11-23 15:52:00.203328;1201;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Carol Lyon;feminino;dinheiro
2024-11-23 18:01:59.543366;1202;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Sandy Acosta;feminino;boleto
2024-11-23 20:48:55.464383;1203;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Annie Beeler;feminino;boleto
2024-11-24 11:17:00.746946;1204;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Marilyn Warner;feminino;cartão de crédito
2024-11-24 14:06:05.721095;1205;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Tania Riston;feminino;boleto
2024-11-24 16:55:01.337313;1206;São Paulo;Lucas Pereira;Smartwatch Garmin;Thomas Vaillancourt;masculino;pix
2024-11-24 19:05:58.581885;1207;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Ralph Katt;masculino;pix
2024-11-25 16:50:00.428236;1208;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jeannette Rawlins;feminino;dinheiro
2024-11-25 19:20:03.714129;1209;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Ricky Adams;masculino;dinheiro
2024-11-25 20:32:05.517044;1210;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Marci Whitley;feminino;boleto
2024-11-26 13:32:05.995281;1211;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Myrna Urbina;feminino;boleto
2024-11-26 13:40:00.631098;1212;Florianópolis;Tiago Lima;Tablet Apple Ipad;Dennis Ledet;masculino;boleto
2024-11-26 15:33:55.475044;1213;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Mary Kay;feminino;boleto
2024-11-26 15:42:56.366547;1214;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Matthew Kantrowitz;masculino;dinheiro
2024-11-26 16:50:00.965711;1215;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Carla Rogers;feminino;cartão de crédito
2024-11-26 18:13:01.512227;1216;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anne Meacham;feminino;dinheiro
2024-11-26 19:36:57.159885;1217;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Novella Poeppelman;feminino;pix
2024-11-27 11:26:03.389881;1218;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Gladys Ware;feminino;dinheiro
2024-11-27 15:27:03.564034;1219;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Stephen Larkin;masculino;boleto
2024-11-27 15:28:59.477607;1220;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Sharilyn Jackson;feminino;dinheiro
2024-11-28 12:23:56.690140;1221;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Martha Kelly;feminino;pix
2024-11-28 13:42:04.470404;1222;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kristin Ratliff;feminino;cartão de crédito
2024-11-28 15:53:59.124653;1223;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Jacqueline Edgar;feminino;dinheiro
2024-11-28 17:46:54.523766;1224;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Sabina Rivera;feminino;pix
2024-11-28 18:50:59.595163;1225;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;James Branam;masculino;dinheiro
2024-11-28 20:31:56.450983;1226;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jose Yoshimura;masculino;cartão de crédito
2024-11-29 12:56:56.124087;1227;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Lori Jones;feminino;boleto
2024-11-29 13:02:59.360136;1228;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Edward Carner;masculino;cartão de crédito
2024-11-29 13:55:00.193970;1229;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Nora Gillis;feminino;dinheiro
2024-11-29 16:54:58.748262;1230;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Daniel Williams;masculino;pix
2024-11-29 18:42:55.011139;1231;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Frances Parham;feminino;cartão de crédito
2024-11-29 18:47:58.720626;1232;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Mimi Meadows;feminino;cartão de crédito
2024-11-29 21:38:06.085001;1233;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Bernard Groce;masculino;cartão de crédito
2024-11-30 11:25:04.741991;1234;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Frances Chapman;feminino;pix
2024-11-30 16:09:55.673444;1235;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;William Jarvis;masculino;pix
2024-11-30 16:56:03.621969;1236;Florianópolis;Tiago Lima;Smartwatch Garmin;Kelly Perez;masculino;boleto
2024-12-01 12:13:04.241935;1237;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Ricky Waldman;masculino;dinheiro
2024-12-01 13:39:04.931565;1238;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Michelle Berg;feminino;pix
2024-12-01 21:42:54.683479;1239;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Norman Chiarini;masculino;pix
2024-12-02 11:20:56.234071;1240;Florianópolis;Gabriela Santos;Smartwatch Garmin;Barbara Pierce;feminino;cartão de crédito
2024-12-02 11:56:03.240549;1241;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Cora Widener;feminino;dinheiro
2024-12-02 13:55:05.222413;1242;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;April Hanson;feminino;boleto
2024-12-02 14:06:03.253822;1243;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Brandon Roberts;masculino;dinheiro
2024-12-02 14:14:04.104227;1244;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Kenneth Abeyta;masculino;cartão de crédito
2024-12-02 15:25:57.712235;1245;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Jewell Roupe;feminino;pix
2024-12-02 17:28:57.543334;1246;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Lisa Atwood;feminino;pix
2024-12-02 18:58:03.229016;1247;São Paulo;Ana Oliveira;Smartwatch Garmin;Kenneth Rogers;masculino;cartão de crédito
2024-12-03 11:36:06.201240;1248;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Summer Thrash;feminino;boleto
2024-12-03 12:15:04.607899;1249;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;William Cupp;masculino;boleto
2024-12-03 13:18:00.285865;1250;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Patricia Wagner;feminino;pix
2024-12-03 16:01:56.484080;1251;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Rebecca Kramer;feminino;cartão de crédito
2024-12-04 11:54:58.928344;1252;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Patricia Lewis;feminino;cartão de crédito
2024-12-04 12:13:59.144916;1253;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Robert Johnson;masculino;pix
2024-12-04 14:51:04.788991;1254;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Carl Roberts;masculino;pix
2024-12-04 15:57:02.871991;1255;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Charles Hinman;masculino;boleto
2024-12-04 20:40:58.990588;1256;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Julie Carreiro;feminino;pix
2024-12-04 21:41:03.579066;1257;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jennifer Williams;feminino;dinheiro
2024-12-05 14:08:55.240490;1258;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Addie Moss;feminino;pix
2024-12-05 17:58:58.119783;1259;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Albert Radford;masculino;pix
2024-12-05 18:47:00.318140;1260;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Paul Thibault;masculino;boleto
2024-12-05 20:14:56.219629;1261;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Elijah Lewis;masculino;pix
2024-12-05 21:39:55.922007;1262;São Paulo;Ana Oliveira;Tablet Apple Ipad;Carolyn Lara;feminino;cartão de crédito
2024-12-06 11:13:55.292355;1263;São Paulo;Ana Oliveira;Smartwatch Garmin;Robert Pace;masculino;cartão de crédito
2024-12-06 13:51:03.448300;1264;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Louie Lichtenstein;masculino;boleto
2024-12-06 14:01:05.582823;1265;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Zella Pena;feminino;boleto
2024-12-06 14:36:02.237184;1266;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Francis Alsdon;masculino;cartão de crédito
2024-12-06 20:29:55.810912;1267;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Arletta Jones;feminino;boleto
2024-12-06 21:17:00.086395;1268;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Robert Jones;masculino;pix
2024-12-07 12:18:04.217191;1269;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Douglas Troyer;masculino;cartão de crédito
2024-12-07 13:31:56.416673;1270;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Lester Sullivan;masculino;boleto
2024-12-07 16:42:55.008896;1271;São Paulo;Ana Oliveira;Notebook Dell Inspiron;John Yamamoto;masculino;pix
2024-12-07 17:08:58.928593;1272;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Faustino Reid;masculino;boleto
2024-12-07 17:43:58.397145;1273;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Luz Stringer;feminino;dinheiro
2024-12-08 14:29:55.125315;1274;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Greg Rocha;masculino;dinheiro
2024-12-08 20:48:00.458935;1275;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;William Castaneda;masculino;boleto
2024-12-09 11:37:06.326144;1276;Florianópolis;Tiago Lima;Tablet Apple Ipad;Susan Lester;feminino;dinheiro
2024-12-09 15:12:04.380894;1277;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;John Box;masculino;pix
2024-12-09 18:41:04.118444;1278;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Flora Chapman;feminino;cartão de crédito
2024-12-09 20:12:57.654295;1279;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Herbert Rossignol;masculino;pix
2024-12-09 20:51:04.393497;1280;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Debra Macnab;feminino;cartão de crédito
2024-12-10 11:12:03.046594;1281;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Karen Endres;feminino;dinheiro
2024-12-10 11:19:57.665133;1282;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;John Wilson;masculino;dinheiro
2024-12-10 12:21:59.122959;1283;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Barbara North;feminino;pix
2024-12-10 14:21:06.217466;1284;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Lana Lafferty;feminino;boleto
2024-12-10 16:44:56.914474;1285;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;James Miller;masculino;pix
2024-12-10 18:42:56.816614;1286;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Carol Patterson;feminino;boleto
2024-12-10 21:01:01.003222;1287;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Mark Laguire;masculino;dinheiro
2024-12-11 13:19:55.171752;1288;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lauren Maldonado;feminino;boleto
2024-12-11 14:33:02.887052;1289;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Gary Schmidt;masculino;cartão de crédito
2024-12-11 15:57:56.714519;1290;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Araceli Crockette;feminino;dinheiro
2024-12-11 16:05:57.046462;1291;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Jane Erickson;feminino;pix
2024-12-12 14:47:02.786959;1292;Florianópolis;Tiago Lima;Smartwatch Garmin;Ernest Johnson;masculino;cartão de crédito
2024-12-12 15:40:58.577580;1293;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Robert Addison;masculino;dinheiro
2024-12-12 18:53:04.787017;1294;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Charles Castillo;masculino;boleto
2024-12-12 20:37:59.749914;1295;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Christina Mixer;feminino;dinheiro
2024-12-13 13:32:00.707331;1296;São Paulo;Ana Oliveira;Tablet Apple Ipad;Beth Overby;feminino;cartão de crédito
2024-12-13 13:49:54.948414;1297;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Michael Drane;masculino;dinheiro
2024-12-13 13:54:56.525216;1298;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Jennifer Meeker;feminino;pix
2024-12-13 20:41:58.703742;1299;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Nathan Anderson;masculino;boleto
2024-12-14 12:08:59.039140;1300;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Douglas Hays;masculino;pix
2024-12-14 12:49:59.070931;1301;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Joan Ariel;feminino;cartão de crédito
2024-12-14 13:42:03.730141;1302;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;David Benitez;masculino;pix
2024-12-14 17:37:02.236900;1303;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Matthew James;masculino;dinheiro
2024-12-14 19:32:59.656911;1304;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Elke Goodman;feminino;dinheiro
2024-12-15 11:24:00.883628;1305;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Elma Orourke;feminino;boleto
2024-12-15 12:58:00.287051;1306;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Don Nelson;masculino;dinheiro
2024-12-15 14:05:02.994248;1307;São Paulo;Lucas Pereira;Tablet Apple Ipad;Erin Welch;feminino;cartão de crédito
2024-12-15 16:40:58.581259;1308;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Harold Norton;masculino;pix
2024-12-15 16:58:57.611559;1309;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Lindsay Bradley;feminino;dinheiro
2024-12-15 17:59:55.816352;1310;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Barbara Ripp;feminino;dinheiro
2024-12-15 18:02:03.807952;1311;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Brook Deluca;feminino;pix
2024-12-15 21:57:04.445489;1312;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Evelyn Vaneck;feminino;cartão de crédito
2024-12-15 21:59:04.247846;1313;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Donald Jennings;masculino;pix
2024-12-16 12:22:55.469538;1314;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;James Kimble;masculino;cartão de crédito
2024-12-16 12:36:54.820525;1315;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kim Smith;feminino;cartão de crédito
2024-12-16 15:58:04.138590;1316;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jean Domke;feminino;pix
2024-12-16 21:04:57.326528;1317;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jim Mateo;masculino;cartão de crédito
2024-12-17 12:08:03.732588;1318;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;James Hess;masculino;boleto
2024-12-17 20:08:57.145978;1319;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jesus Grady;masculino;dinheiro
2024-12-18 11:27:55.013368;1320;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Rhonda Davis;feminino;boleto
2024-12-18 13:20:55.887927;1321;São Paulo;Ana Oliveira;Smartwatch Garmin;Steven Upchurch;masculino;dinheiro
2024-12-18 13:28:00.711841;1322;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Michael Tuder;masculino;dinheiro
2024-12-18 14:11:03.630841;1323;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Alica Maymi;feminino;dinheiro
2024-12-18 15:44:01.437094;1324;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Donald Skeels;masculino;boleto
2024-12-18 16:04:02.692335;1325;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jamie Dorio;masculino;cartão de crédito
2024-12-18 18:21:04.787786;1326;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Simone Kim;feminino;pix
2024-12-18 20:31:05.221978;1327;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Kathryn Sims;feminino;dinheiro
2024-12-18 20:37:02.047799;1328;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Kathy Bartberger;feminino;boleto
2024-12-18 21:27:05.183731;1329;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Michael Nathaniel;masculino;cartão de crédito
2024-12-19 12:16:01.604656;1330;Florianópolis;Tiago Lima;Notebook Dell Inspiron;David Small;masculino;cartão de crédito
2024-12-19 18:40:03.840319;1331;São Paulo;Lucas Pereira;Smartwatch Garmin;Vivian Harkavy;feminino;cartão de crédito
2024-12-19 21:15:55.016389;1332;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;James Chockley;masculino;dinheiro
2024-12-19 21:23:59.681916;1333;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Birdie Yu;feminino;cartão de crédito
2024-12-20 11:21:03.757480;1334;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Preston Fiala;masculino;boleto
2024-12-20 12:01:01.708445;1335;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Erma Trueblood;feminino;pix
2024-12-20 12:31:59.331201;1336;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Helen Brunswick;feminino;boleto
2024-12-20 14:46:05.333656;1337;Florianópolis;Gabriela Santos;Smartwatch Garmin;Dennis Bachorski;masculino;dinheiro
2024-12-20 16:36:06.399652;1338;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Jean Slivka;feminino;boleto
2024-12-21 11:24:00.317382;1339;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Edith Ramos;feminino;dinheiro
2024-12-21 11:41:59.328893;1340;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Derek Chung;masculino;dinheiro
2024-12-21 12:39:06.226930;1341;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Lloyd Welte;masculino;boleto
2024-12-21 14:51:01.429903;1342;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Lee Hankins;masculino;boleto
2024-12-21 18:20:01.650973;1343;Porto Alegre;Mariana Gomes;Smartwatch Garmin;David Renner;masculino;pix
2024-12-21 19:47:01.336876;1344;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Doris Wright;feminino;dinheiro
2024-12-21 21:28:56.152198;1345;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Tamara Lenhart;feminino;boleto
2024-12-21 21:48:00.204341;1346;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Shirley Lee;feminino;cartão de crédito
2024-12-22 18:59:55.012391;1347;São Paulo;Lucas Pereira;Tablet Apple Ipad;Brian Elder;masculino;boleto
2024-12-22 19:36:00.610184;1348;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Keith Rodriguez;masculino;dinheiro
2024-12-22 20:49:54.662175;1349;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Kenneth Sullivan;masculino;cartão de crédito
2024-12-22 21:04:01.152403;1350;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;James Leblanc;masculino;pix
2024-12-22 21:32:58.604901;1351;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Stephen Griffis;masculino;pix
2024-12-23 18:01:01.629387;1352;Florianópolis;Tiago Lima;Tablet Apple Ipad;Laura Doyle;feminino;boleto
2024-12-23 18:02:55.089682;1353;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Dorothea Townsend;feminino;dinheiro
2024-12-23 18:18:01.323094;1354;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Patrice Curtis;feminino;pix
2024-12-23 18:19:59.218669;1355;São Paulo;Ana Oliveira;Smartwatch Garmin;Russell Guimond;masculino;cartão de crédito
2024-12-23 18:32:02.520703;1356;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Pamela Davie;feminino;cartão de crédito
2024-12-23 19:36:05.562481;1357;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Alfonso Owens;masculino;cartão de crédito
2024-12-24 12:20:02.293147;1358;Florianópolis;Tiago Lima;Tablet Apple Ipad;Jacquelyn Alfaro;feminino;pix
2024-12-25 14:52:54.695053;1359;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Grant Eells;masculino;boleto
2024-12-25 17:44:58.085188;1360;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Margaret Hancock;feminino;pix
2024-12-25 18:04:05.757976;1361;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ann Collura;feminino;pix
2024-12-25 19:03:57.216938;1362;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Nancy Wall;feminino;pix
2024-12-25 20:47:56.096044;1363;São Paulo;Lucas Pereira;Tablet Apple Ipad;Caleb Palmer;masculino;boleto
2024-12-26 11:58:59.923121;1364;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Andrew Knutson;masculino;cartão de crédito
2024-12-26 13:29:00.889479;1365;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Mark Whitehurst;masculino;boleto
2024-12-26 13:56:57.460063;1366;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Yvonne Howard;feminino;dinheiro
2024-12-26 15:13:56.543014;1367;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Anna Fish;feminino;dinheiro
2024-12-26 18:05:56.629767;1368;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Sharron Gulley;feminino;dinheiro
2024-12-26 20:10:01.092211;1369;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Wade Johnson;masculino;pix
2024-12-27 11:06:58.085906;1370;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Nancy Henderson;feminino;dinheiro
2024-12-27 11:24:02.674575;1371;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;David Williams;masculino;dinheiro
2024-12-27 12:01:06.282966;1372;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Charles Gassoway;masculino;dinheiro
2024-12-27 13:18:55.476991;1373;São Paulo;Lucas Pereira;Tablet Apple Ipad;Irene Scott;feminino;cartão de crédito
2024-12-27 16:03:03.167466;1374;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Ricky Phillips;masculino;cartão de crédito
2024-12-27 21:07:04.962814;1375;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Annie Jackson;feminino;boleto
2024-12-28 13:11:01.515861;1376;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Stacy Wolf;feminino;cartão de crédito
2024-12-28 14:06:56.011373;1377;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Guy Julian;masculino;pix
2024-12-28 18:05:54.842708;1378;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Alfred Chary;masculino;boleto
2024-12-28 18:46:56.712501;1379;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Ronald Broyles;masculino;dinheiro
2024-12-28 19:48:05.197215;1380;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Charles Mcgranahan;masculino;boleto
2024-12-29 11:59:56.416998;1381;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Allison Benack;feminino;cartão de crédito
